year,cases
2024.0961538461538,3861.082048133783
2024.1153846153845,3860.9807890635307
2024.1346153846155,3860.880282213941
2024.1538461538462,3860.7805274786447
2024.173076923077,3860.6815247387244
2024.1923076923076,3860.5832738629933
2024.2115384615386,3860.485774708056
2024.2307692307693,3860.38902711841
2024.25,3860.293030926591
2024.2692307692307,3860.1977859533104
2024.2884615384614,3860.103292007528
2024.3076923076924,3860.0095488866596
2024.326923076923,3859.9165563765814
2024.3461538461538,3859.824314251871
2024.3653846153845,3859.7328222758047
2024.3846153846155,3859.642080200525
2024.4038461538462,3859.5520877672207
2024.423076923077,3859.4628447061436
2024.4423076923076,3859.3743507367612
2024.4615384615386,3859.286605567832
2024.4807692307693,3859.1996088975957
2024.5,3859.1133604138295
2024.5192307692307,3859.02785979392
2024.5384615384614,3858.943106705092
2024.5576923076924,3858.85910080437
2024.576923076923,3858.7758417387904
2024.5961538461538,3858.693329145435
2024.6153846153845,3858.611562651591
2024.6346153846155,3858.5305418748467
2024.6538461538462,3858.4502664231427
2024.673076923077,3858.3707358949487
2024.6923076923076,3858.291949879288
2024.7115384615386,3858.2139079559056
2024.7307692307693,3858.1366096953298
2024.75,3858.060054658959
2024.7692307692307,3857.9842423991995
2024.7884615384614,3857.9091724595082
2024.8076923076924,3857.834844374579
2024.826923076923,3857.761257670306
2024.8461538461538,3857.6884118640137
2024.8653846153845,3857.61630646445
2024.8846153846155,3857.5449409719067
2024.9038461538462,3857.474314878353
2024.923076923077,3857.4044276674817
2024.9423076923076,3857.335278814769
2024.9615384615386,3857.266867787671
2024.9807692307693,3857.1991940455873
2025,3857.1322570400553
2025.0192307692307,3857.066056214737
2025.0384615384614,3857.0007125218845
2025.0576923076924,3856.9362242155576
2025.076923076923,3856.8725895510374
2025.0961538461538,3856.80980678479
2025.1153846153845,3856.7478741745394
2025.1346153846155,3856.68678997924
2025.1538461538462,3856.626552459116
2025.173076923077,3856.567159875711
2025.1923076923076,3856.508610491906
2025.2115384615386,3856.4509025718594
2025.2307692307693,3856.39403438115
2025.25,3856.338004186744
2025.2692307692307,3856.282810256969
2025.2884615384614,3856.228450861599
2025.3076923076924,3856.1749242718456
2025.326923076923,3856.1222287604014
2025.3461538461538,3856.070362601434
2025.3653846153845,3856.0193240705876
2025.3846153846155,3855.9691114450657
2025.4038461538462,3855.9197230035866
